ID,Tên xe,Dòng xe,Hãng,Xuất xứ,Số cửa,Số chỗ ngồi,Động cơ,Tình trạng,Năm sản xuất,Giá,Tỉnh
4635249,Xe Ford Everest 2.5L 4x2 MT 2009,SUV,Ford,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2009,375000000,Lâm Đồng
4635331,Xe BMW 3 Series 320i 2015,Sedan,BMW,Nhập khẩu,4,5,Xăng,Xe đã dùng,2015,739000000,Hà Nội
4635369,Xe Mitsubishi Pajero Sport 2.4D 4x2 AT 2021,SUV,Mitsubishi,Nhập khẩu,5,7,Dầu,Xe đã dùng,2021,1065000000,Hà Nội
4635423,Xe Toyota Land Cruiser GX 4.5 2004,SUV,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2004,425000000,TP HCM
4635518,Xe Porsche Cayenne 3.6 V6 2015,SUV,Porsche,Nhập khẩu,5,5,Xăng,Xe đã dùng,2015,2699000000,Hà Nội
4635579,Xe Toyota Camry 2.5Q 2022,Sedan,Toyota,Nhập khẩu,4,5,Xăng,Xe mới,2022,1355000000,Phú Thọ
4635673,Xe Mercedes Benz GLS 450 4Matic 2021,SUV,Mercedes Benz,Nhập khẩu,5,7,Xăng,Xe đã dùng,2021,5450000000,Hà Nội
4635697,Xe Hyundai Elantra N-Line 1.6 Turbo AT 2022,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,794000000,TP HCM
4635818,Xe Ford Ranger Raptor 2.0L 4x4 AT 2019,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2019,1140000000,Hà Nội
4635934,Xe Audi A6 1.8 TFSI 2016,Sedan,Audi,Nhập khẩu,4,5,Xăng,Xe đã dùng,2016,1090000000,Hà Nội
4635982,Xe Nissan Navara VL 2.5 AT 4WD 2021,Bán tải / Pickup,Nissan,Nhập khẩu,4,5,Dầu,Xe đã dùng,2021,750000000,Hà Nội
4636012,Xe Lexus RX 300 2022,SUV,Lexus,Nhập khẩu,5,5,Xăng,Xe đã dùng,2022,3290000000,Hà Nội
4636027,Xe Lexus RX 300 2021,SUV,Lexus,Nhập khẩu,5,5,Xăng,Xe đã dùng,2021,3300000000,Hà Nội
4636095,Xe Nissan Navara VL 2.5 AT 4WD 2015,Bán tải / Pickup,Nissan,Nhập khẩu,4,5,Dầu,Xe đã dùng,2015,498000000,Hà Nội
4636451,Xe Volkswagen Beetle 1.2 MT Trước 1990,Coupe,Volkswagen,Nhập khẩu,2,4,Xăng,Xe đã dùng,2019,968000000,TP HCM
4636502,Xe Hyundai Elantra 1.6 AT Đặc biệt 2023,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe mới,2023,654000000,TP HCM
4636575,Xe Audi A4 1.8 TFSI 2015,Sedan,Audi,Nhập khẩu,4,5,Xăng,Xe đã dùng,2015,695000000,TP HCM
4636595,Xe VinFast VF e34 AT 2022,Crossover,VinFast,Lắp ráp trong nước,5,5,Điện,Xe đã dùng,2022,520000000,Hải Phòng
4636694,Xe Kia Sorento Signature 2.2 AT AWD 2021,SUV,Kia,Lắp ráp trong nước,5,6,Dầu,Xe đã dùng,2021,1299000000,Hà Nội
4636725,Xe Toyota Veloz Cross 1.5 CVT 2023,SUV,Toyota,Nhập khẩu,5,7,Xăng,Xe mới,2023,628000000,Hà Nội
4636771,Xe Hyundai Elantra 2.0 AT Cao cấp 2022,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,679000000,Đồng Nai
4636967,Xe Mercedes Benz E class E300 AMG 2016,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,1440000000,Hà Nội
4636983,Xe Mercedes Benz S class S450L 2020,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2020,3379000000,Hà Nội
4637070,Xe Honda CRV 2.4 AT - TG 2016,SUV,Honda,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2016,669000000,Bắc Ninh
4637112,Xe LandRover Range Rover Velar R-Dynamic SE 2.0 2019,SUV,LandRover,Nhập khẩu,5,5,Xăng,Xe đã dùng,2019,3880000000,Hà Nội
4637126,Xe Honda City 1.5 2018,Sedan,Honda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,438000000,TP HCM
4637172,Xe Lexus LX 570 2008,SUV,Lexus,Nhập khẩu,5,7,Xăng,Xe đã dùng,2008,1999000000,TP HCM
4637181,Xe BMW 3 Series 328i GT 2014,Sedan,BMW,Nhập khẩu,4,5,Xăng,Xe đã dùng,2014,960000000,TP HCM
4637283,Xe Toyota Corolla Cross 1.8V 2021,SUV,Toyota,Nhập khẩu,5,5,Xăng,Xe đã dùng,2021,859000000,Hà Nội
4637300,Xe Toyota Corolla altis 1.8HEV 2022,Sedan,Toyota,Nhập khẩu,4,5,Hybrid,Xe đã dùng,2022,860000000,Phú Thọ
4637372,Xe BMW X5 xDrive40i M Sport 2021,SUV,BMW,Nhập khẩu,5,7,Xăng,Xe đã dùng,2021,4099000000,TP HCM
4637437,Xe Honda Civic E 1.5 AT 2023,Sedan,Honda,Nhập khẩu,4,5,Xăng,Xe mới,2023,735000000,TP HCM
4637508,Xe Toyota Fortuner 2.7V 4x2 AT 2017,SUV,Toyota,Nhập khẩu,5,8,Xăng,Xe đã dùng,2017,770000000,Bình Dương
4637629,Xe Hyundai Elantra N-Line 1.6 Turbo AT 2022,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,785000000,Hà Nội
4637660,Xe Hyundai Elantra 1.6 AT Tiêu chuẩn 2022,Sedan,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe mới,2022,585000000,Hà Nội
4637674,Xe Mercedes Benz GLS 450 4Matic 2020,SUV,Mercedes Benz,Nhập khẩu,5,7,Xăng,Xe đã dùng,2020,4790000000,Hà Nội
4637702,Xe Ford Ranger XLS 2.2L 4x2 AT 2014,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2014,395000000,Hà Nội
4637707,Xe Hyundai Elantra 1.6 AT Đặc biệt 2022,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,650000000,Hà Nội
4637868,Xe Lexus LX 570 Super Sport 2018,SUV,Lexus,Nhập khẩu,5,7,Xăng,Xe đã dùng,2018,8000000000,Hà Nội
4637945,Xe Mercedes Benz GLB 200 AMG 2021,SUV,Mercedes Benz,Nhập khẩu,5,7,Xăng,Xe đã dùng,2021,1830000000,TP HCM
4637987,Xe Hyundai Grand Starex Van 2.5 MT 2015,Van/Minivan,Hyundai,Nhập khẩu,5,3,Dầu,Xe đã dùng,2015,545000000,Hà Nội
4638118,Xe Ford Everest Titanium 2.0L 4x2 AT 2021,SUV,Ford,Nhập khẩu,5,7,Dầu,Xe đã dùng,2021,1069000000,TP HCM
4638161,Xe Mercedes Benz GLA class GLA 45 AMG 4Matic 2015,SUV,Mercedes Benz,Nhập khẩu,5,5,Xăng,Xe đã dùng,2015,880000000,TP HCM
4638279,Xe VinFast Lux SA 2.0 Plus 2.0 AT 2020,SUV,VinFast,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2020,890000000,Vĩnh Phúc
4638425,Xe Volvo XC90 T6 2.0 AT 2015,SUV,Volvo,Nhập khẩu,5,7,Xăng,Xe đã dùng,2015,2350000000,Bình Dương
4638544,Xe LandRover Discovery Sport HSE 2019,SUV,LandRover,Nhập khẩu,5,7,Xăng,Xe đã dùng,2019,2099000000,TP HCM
4638729,Xe Mercedes Benz E class E200 2016,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,1380000000,Khánh Hòa
4638742,Xe McLaren 765LT Coupe 2021,Coupe,McLaren,Nhập khẩu,2,2,Xăng,Xe mới,2021,36500000000,TP HCM
4638755,Xe Toyota Fortuner 2.5G 2016,SUV,Toyota,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2016,660000000,Hà Nội
4638778,Xe Toyota Fortuner 2.5G 2016,SUV,Toyota,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2016,660000000,Hà Nội
4638785,Xe Ford F150 Raptor 2019,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Xăng,Xe đã dùng,2019,4100000000,Hà Nội
4638839,Xe Mazda 6 2.5L Premium 2017,Sedan,Mazda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2017,639000000,Hà Nội
4638848,Xe Ford Everest 2.5L 4x2 MT 2011,SUV,Ford,Lắp ráp trong nước,5,8,Dầu,Xe đã dùng,2011,395000000,Lâm Đồng
4638856,Xe Lexus RX 350L 2021,SUV,Lexus,Nhập khẩu,5,7,Xăng,Xe đã dùng,2021,4000000000,Hà Nội
4639019,Xe Mercedes Benz S class S400L 2016,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,2150000000,Hà Nội
4639429,Xe Ford Ranger XLS 2.2L 4x2 AT 2019,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2019,648000000,Hà Nội
4639920,Xe Ford EcoSport Trend 1.5L AT 2019,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,479000000,Đồng Nai
4639962,Xe Hyundai Accent 1.4 ATH 2018,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,435000000,Thái Nguyên
4639963,Xe Toyota Corolla Cross 1.8HV 2023,SUV,Toyota,Nhập khẩu,5,5,Hybrid,Xe mới,2023,944000000,Hải Phòng
4640043,Xe Peugeot 5008 AL 1.6 AT 2022,SUV,Peugeot,Lắp ráp trong nước,5,7,Xăng,Xe mới,2022,1219000000,Hà Nội
4640051,Xe Peugeot 3008 GT 2022,Crossover,Peugeot,Lắp ráp trong nước,5,5,Xăng,Xe mới,2022,1224000000,Hà Nội
4640083,Xe Mitsubishi Jolie SS 2005,SUV,Mitsubishi,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2005,135000000,Hải Dương
4640123,Xe Ford F150 Raptor 3.5 V6 2020,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Xăng,Xe đã dùng,2020,4300000000,Hà Nội
4640126,Xe Ford F150 Raptor 3.5 V6 2020,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Xăng,Xe đã dùng,2020,4300000000,TP HCM
4640153,Xe LandRover Range Rover HSE 3.0 2015,SUV,LandRover,Nhập khẩu,5,5,Xăng,Xe đã dùng,2015,3668000000,Hà Nội
4640229,Xe Peugeot 3008 AL 2022,Crossover,Peugeot,Lắp ráp trong nước,5,5,Xăng,Xe mới,2022,1125000000,Hà Nội
4640343,Xe Toyota Fortuner 2.8V 4x4 AT 2018,SUV,Toyota,Nhập khẩu,5,8,Dầu,Xe đã dùng,2018,995000000,Hà Nội
4640383,Xe Lexus LX 570 Super Sport 2018,SUV,Lexus,Nhập khẩu,5,7,Xăng,Xe đã dùng,2018,8600000000,Hà Nội
4640479,Xe Hyundai Elantra 2.0 AT 2021,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2021,650000000,Nghệ An
4640511,Xe LandRover Range Rover SVAutobiography LWB 3.0 I6 2021,SUV,LandRover,Nhập khẩu,5,4,Xăng,Xe đã dùng,2021,12800000000,TP HCM
4640515,Xe Hyundai Elantra 1.6 AT Tiêu chuẩn 2023,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe mới,2023,560000000,Hà Nội
4640637,Xe Mazda CX 30 Luxury 2.0 AT 2022,Crossover,Mazda,Nhập khẩu,5,5,Xăng,Xe mới,2022,764000000,TP HCM
4640661,Xe Honda HRV L 2019,Crossover,Honda,Nhập khẩu,5,5,Xăng,Xe đã dùng,2019,665000000,Bình Dương
4640739,Xe Honda Civic RS 1.5 AT 2020,Sedan,Honda,Nhập khẩu,4,5,Xăng,Xe đã dùng,2020,750000000,Hà Nội
4640749,Xe Hyundai Elantra 1.6 AT Tiêu chuẩn 2022,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,554000000,TP HCM
4640876,Xe Toyota Camry 2.5Q 2018,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,880000000,TP HCM
4640925,Xe Mazda 2 1.5 AT 2022,Sedan,Mazda,Nhập khẩu,4,5,Xăng,Xe mới,2022,444000000,TP HCM
4641111,Xe Mercedes Benz E class E200 2017,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2017,1460000000,Hải Phòng
4641115,Xe Kia Morning 1.0 AT 2012,Hatchback,Kia,Nhập khẩu,5,5,Xăng,Xe đã dùng,2012,265000000,Hải Phòng
4641394,Xe Mazda BT50 2.2L 4x2 AT 2017,Bán tải / Pickup,Mazda,Nhập khẩu,4,5,Dầu,Xe đã dùng,2017,478000000,Hà Nội
4641711,Xe Hyundai Kona 1.6 Turbo 2021,Crossover,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2021,665000000,TP HCM
4641792,Xe Hyundai Tucson 2.0 ATH 2019,Crossover,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,720000000,TP HCM
4641817,Xe Ford Ranger Wildtrak 2.0L 4x4 AT 2018,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2018,699000000,Hải Phòng
4641995,Xe Mercedes Benz C class C300 AMG 2017,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2017,1199000000,TP HCM
4642010,Xe Mercedes Benz C class C200 Avantgarde 2021,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2021,1570000000,Hà Nội
4642020,Xe Mercedes Benz C class C200 Avantgarde 2022,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2022,1615000000,Hà Nội
4642091,Xe Mercedes Benz G class G63 AMG 2021,SUV,Mercedes Benz,Nhập khẩu,5,5,Xăng,Xe đã dùng,2021,11500000000,Hà Nội
4642106,Xe Mercedes Benz GLC 300 4Matic 2022,SUV,Mercedes Benz,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2022,2499000000,Hà Nội
4642119,Xe Mercedes Benz GLC 300 4Matic 2022,SUV,Mercedes Benz,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2022,2499000000,Hà Nội
4642159,Xe Porsche Panamera 3.6 V6 2015,Sedan,Porsche,Nhập khẩu,4,4,Xăng,Xe đã dùng,2015,2866000000,Hà Nội
4642161,Xe Mercedes Benz S class S400L 2016,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,1980000000,Hà Nội
4642200,Xe Mercedes Benz GLC 300 4Matic 2022,SUV,Mercedes Benz,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2022,2499000000,Hà Nội
4642202,Xe Mercedes Benz C class C300 AMG 2018,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,1450000000,TP HCM
4642216,Xe Mercedes Benz E class E300 AMG 2021,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2021,2550000000,Hà Nội
4642243,Xe Mercedes Benz E class E180 2022,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,1888000000,Hà Nội
4642260,Xe Toyota Prado VX 2.7L 2020,SUV,Toyota,Nhập khẩu,5,7,Xăng,Xe đã dùng,2020,2550000000,Hà Nội
4642273,Xe Lexus RX 350 2020,SUV,Lexus,Nhập khẩu,5,5,Xăng,Xe đã dùng,2020,4150000000,Hà Nội
4642277,Xe Mercedes Benz G class G63 AMG 2021,SUV,Mercedes Benz,Nhập khẩu,5,5,Xăng,Xe đã dùng,2021,13500000000,Hà Nội
4642282,Xe Mercedes Benz S class S450L 2018,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2018,2990000000,TP HCM
4642291,Xe Toyota Camry 2.0G 2020,Sedan,Toyota,Nhập khẩu,4,5,Xăng,Xe đã dùng,2020,875000000,Hà Nội
4642294,Xe Chevrolet Camaro 2.0 Turbo 2017,Coupe,Chevrolet,Nhập khẩu,2,4,Xăng,Xe đã dùng,2017,2268000000,Hà Nội
4642311,Xe Mercedes Benz S class S500L 2015,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2015,2550000000,Hà Nội
4642442,Xe Mercedes Benz E class E200 2017,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2017,1349000000,TP HCM
4642510,Xe Subaru Outback 2.5i-S EyeSight 2018,SUV,Subaru,Nhập khẩu,5,5,Xăng,Xe đã dùng,2018,1120000000,Đà Nẵng
4642560,Xe Ford F150 Raptor 2019,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Xăng,Xe đã dùng,2019,3950000000,Hà Nội
4642602,Xe Hyundai Creta Cao cấp 1.5 AT 2023,Crossover,Hyundai,Nhập khẩu,5,5,Xăng,Xe mới,2023,706000000,TP HCM
4642642,Xe Mercedes Benz S class S400L 2017,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2017,4800000000,Hà Nội
4642687,Xe LandRover Range Rover Vogue 3.0 2014,SUV,LandRover,Nhập khẩu,5,5,Xăng,Xe đã dùng,2014,3899000000,Hà Nội
4642761,Xe Mercedes Benz Maybach S450 4Matic 2021,Sedan,Mercedes Benz,Nhập khẩu,4,5,Xăng,Xe đã dùng,2021,6999000000,Hà Nội
4642782,Xe Ford Territory Titanium 1.5 AT 2023,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe mới,2023,909000000,TP HCM
4642926,Xe Kia Cerato 2.0 AT Premium 2019,Sedan,Kia,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,545000000,Hà Nội
4642993,Xe Chevrolet Spark Van 0.8 MT 2011,Van/Minivan,Chevrolet,Lắp ráp trong nước,5,2,Xăng,Xe đã dùng,2011,99000000,Quảng Ninh
4643087,Xe Chevrolet Colorado LTZ 2.5L 4x4 AT 2019,Bán tải / Pickup,Chevrolet,Nhập khẩu,4,5,Dầu,Xe đã dùng,2019,609000000,Lâm Đồng
4643232,Xe Lexus ES 250 2022,Sedan,Lexus,Nhập khẩu,5,5,Xăng,Xe đã dùng,2022,2500000000,Hà Nội
4643256,Xe Ford Ranger XLS 2.2L 4x2 AT 2018,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2018,528000000,Hà Nội
4643279,Xe Toyota Camry 2.0G 2023,Sedan,Toyota,Nhập khẩu,5,5,Xăng,Xe mới,2023,1015000000,Hà Nội
4643375,Xe Kia Morning Van 1.0 AT 2014,Van/Minivan,Kia,Nhập khẩu,5,2,Xăng,Xe đã dùng,2014,230000000,Hà Nội
4643417,Xe Ford Explorer Limited 2.3L EcoBoost 2017,SUV,Ford,Nhập khẩu,5,7,Xăng,Xe đã dùng,2017,1250000000,Hà Nội
4643458,Xe Hyundai Veracruz 3.0 V6 2007,SUV,Hyundai,Nhập khẩu,5,7,Dầu,Xe đã dùng,2007,535000000,TP HCM
4643601,Xe Peugeot 3008 AT 2022,Crossover,Peugeot,Lắp ráp trong nước,5,5,Xăng,Xe mới,2022,1006000000,Hà Nội
4643610,Xe Toyota Vios 1.5E 2016,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,316000000,Hà Nội
4643656,Xe Ford Everest Titanium 2.0L 4x2 AT 2020,SUV,Ford,Nhập khẩu,5,7,Dầu,Xe đã dùng,2020,1110000000,Quảng Ninh
4643766,Xe Toyota Sienna Limited 3.5 2010,Van/Minivan,Toyota,Nhập khẩu,5,7,Xăng,Xe đã dùng,2010,1250000000,Tiền Giang
4643782,Xe Toyota Vios 1.5E CVT 2019,Sedan,Toyota,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2019,459000000,Hải Phòng
4643847,Xe Mercedes Benz Maybach S450 4Matic 2018,Sedan,Mercedes Benz,Nhập khẩu,4,5,Xăng,Xe đã dùng,2018,5899000000,Hà Nội
4643852,Xe Mercedes Benz S class S400L 2016,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2016,1790000000,Hà Nội
4643902,Xe Mercedes Benz Maybach S450 4Matic 2018,Sedan,Mercedes Benz,Nhập khẩu,4,5,Xăng,Xe đã dùng,2018,6150000000,Hà Nội
4643914,Xe Toyota Land Cruiser VX 4.6 V8 2016,SUV,Toyota,Nhập khẩu,5,8,Xăng,Xe đã dùng,2016,3199000000,Hà Nội
4643927,Xe Ford Ranger Wildtrak 2.0L 4x4 AT 2023,Bán tải / Pickup,Ford,Lắp ráp trong nước,4,5,Dầu,Xe mới,2023,965000000,TP HCM
4643964,Xe Ford Territory Titanium X 1.5 AT 2023,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe mới,2023,935000000,TP HCM
4643987,Xe Chevrolet Trailblazer LTZ 2.5L VGT 4x4 AT 2019,SUV,Chevrolet,Nhập khẩu,5,7,Dầu,Xe đã dùng,2019,865000000,Hà Nội
4644067,Xe Suzuki XL7 1.5 AT 2022,SUV,Suzuki,Nhập khẩu,5,7,Xăng,Xe mới,2022,599000000,TP HCM
4644101,Xe Lexus RX 350 AWD 2010,SUV,Lexus,Nhập khẩu,5,5,Xăng,Xe đã dùng,2010,1070000000,Hà Nội
4644130,Xe Hyundai Tucson 1.6 AT Turbo 2019,Crossover,Hyundai,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,805000000,TP HCM
4644133,Xe Isuzu Dmax LS 2.5 4x2 AT 2016,Bán tải / Pickup,Isuzu,Nhập khẩu,4,5,Dầu,Xe đã dùng,2016,435000000,Hà Nội
4644213,Xe Ford Focus Titanium 1.5L 2016,Sedan,Ford,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2016,499000000,TP HCM
4644223,Xe LandRover Range Rover Evoque Dynamic 2014,SUV,LandRover,Nhập khẩu,5,5,Xăng,Xe đã dùng,2014,998000000,TP HCM
4644444,Xe Mercedes Benz GLC 300 4Matic 2021,SUV,Mercedes Benz,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2021,2299000000,TP HCM
4644534,Xe Mercedes Benz G class G63 AMG 2020,SUV,Mercedes Benz,Nhập khẩu,5,5,Xăng,Xe đã dùng,2020,9979000000,Hà Nội
4644679,Xe Ford Ranger XLS 2.2L 4x2 MT 2014,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2014,385000000,Hà Giang
4644917,Xe Jaguar XF 2.0 AT 2012,Sedan,Jaguar,Nhập khẩu,4,5,Xăng,Xe đã dùng,2012,730000000,Thái Bình
4645111,Xe Hyundai i20 1.4 AT 2013,Hatchback,Hyundai,Nhập khẩu,5,5,Xăng,Xe đã dùng,2013,315000000,Thanh Hóa
4645303,Xe Toyota Land Cruiser GX 4.5 2007,SUV,Toyota,Lắp ráp trong nước,5,8,Xăng,Xe đã dùng,2007,910000000,Hà Nội
4645364,Xe Toyota Cressida GL 2.4 1996,Sedan,Toyota,Nhập khẩu,4,5,Xăng,Xe đã dùng,1996,116000000,Hà Nội
4645470,Xe Ford Ranger XLT 2.2L 4x4 MT 2014,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2014,440000000,Lào Cai
4645529,Xe BMW X6 xDrive35i 2015,SUV,BMW,Nhập khẩu,5,5,Xăng,Xe đã dùng,2015,1670000000,Hà Nội
4645576,Xe Hyundai Elantra N-Line 1.6 Turbo AT 2022,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,799000000,Cần Thơ
4645583,Xe Hyundai Elantra 1.6 AT Tiêu chuẩn 2022,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,599000000,Cần Thơ
4645589,Xe Hyundai Elantra 1.6 AT Đặc biệt 2022,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,644000000,Cần Thơ
4645593,Xe Honda Civic 2.0 AT 2008,Sedan,Honda,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2008,305000000,Phú Thọ
4645602,Xe Ford F150 Raptor 2019,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Xăng,Xe đã dùng,2019,4050000000,Hà Nội
4645606,Xe Chevrolet Captiva Revv LTZ 2.4 AT 2018,SUV,Chevrolet,Lắp ráp trong nước,5,7,Xăng,Xe đã dùng,2018,595000000,Hà Nội
4645615,Xe Mercedes Benz E class E200 2014,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2014,735000000,Hà Nội
4645889,Xe Mercedes Benz Maybach GLS 480 4Matic 2022,SUV,Mercedes Benz,Nhập khẩu,5,4,Xăng,Xe mới,2022,8700000000,Hà Nội
4645896,Xe Lexus GX 470 2007,SUV,Lexus,Nhập khẩu,5,7,Xăng,Xe đã dùng,2007,960000000,TP HCM
4645913,Xe Ford Territory Trend 1.5 AT 2023,SUV,Ford,Lắp ráp trong nước,5,5,Xăng,Xe mới,2023,767000000,Hà Nội
4645982,Xe Daewoo GentraX SX 1.2 AT 2010,Hatchback,Daewoo,Nhập khẩu,5,5,Xăng,Xe đã dùng,2010,215000000,Hà Nội
4646032,Xe Hyundai Stargazer Cao cấp 1.5 AT 2022,Van/Minivan,Hyundai,Nhập khẩu,5,7,Xăng,Xe mới,2022,605000000,TP HCM
4646091,Xe Ford Ranger Wildtrak 3.2L 4x4 AT 2017,Bán tải / Pickup,Ford,Nhập khẩu,4,5,Dầu,Xe đã dùng,2017,755000000,Bình Dương
4646138,Xe LandRover Range Rover SVAutobiography LWB 3.0 I6 2021,SUV,LandRover,Nhập khẩu,5,4,Xăng,Xe đã dùng,2021,13300000000,TP HCM
4646601,Xe Mercedes Benz E class E300 2011,Sedan,Mercedes Benz,Lắp ráp trong nước,4,5,Xăng,Xe đã dùng,2011,615000000,Sơn La
4646990,Xe Chevrolet Camaro RS Convertible 2.0 Turbo 2019,Convertible/Cabriolet,Chevrolet,Nhập khẩu,2,4,Xăng,Xe đã dùng,2019,2990000000,Hà Nội
4646999,Xe Honda Jazz RS 2018,Hatchback,Honda,Nhập khẩu,5,5,Xăng,Xe đã dùng,2018,470000000,Hải Phòng
4647035,Xe Mercedes Benz GLE Class GLE 400 4Matic 2016,SUV,Mercedes Benz,Nhập khẩu,5,5,Xăng,Xe đã dùng,2016,1860000000,Hà Nội
4647044,Xe Lexus RX 300 2020,SUV,Lexus,Nhập khẩu,5,5,Xăng,Xe đã dùng,2020,2999000000,Hà Nội
4647221,Xe Kia Morning Luxury 2019,Hatchback,Kia,Lắp ráp trong nước,5,5,Xăng,Xe đã dùng,2019,370000000,Hà Nội
4647227,Xe Hyundai i30 CW 1.6 AT 2009,Hatchback,Hyundai,Nhập khẩu,5,5,Xăng,Xe đã dùng,2009,295000000,Hà Nội
4647267,Xe Hyundai Elantra 1.6 AT Tiêu chuẩn 2022,Sedan,Hyundai,Lắp ráp trong nước,4,5,Xăng,Xe mới,2022,549000000,Long An
4647276,Xe LandRover Range Rover Vogue 3.0 Td6 2015,SUV,LandRover,Nhập khẩu,5,5,Dầu,Xe đã dùng,2015,3899000000,Hà Nội
4647336,Xe Hyundai Stargazer Đặc biệt 1.5 AT 2022,Van/Minivan,Hyundai,Nhập khẩu,5,7,Xăng,Xe mới,2022,550000000,Long An
4647340,Xe Lexus NX 300 2019,SUV,Lexus,Nhập khẩu,5,5,Xăng,Xe đã dùng,2019,2100000000,Bình Dương
